ruc,razon_social,fob,tn,semanas,destinos
20553266573,EARTHFRUCTIFERA S.A.C.,48688.96,21.312,1,1
20476754136,RASIL SRL,48504.91,6.711991,2,2
20614506661,,48500.55,27.435640000000003,4,1
20606927755,,48480.0,50.56,2,1
20305948277,APIMAS S.A.C.,48400.0,6.66,1,1
20614606895,AB GLOBAL CONSULTING S.A.C.,48248.51,5.868,5,3
20610376488,INCA INVEST PERU S.A.C.,48208.81,10.7205,10,3
20608572849,,48084.490000000005,17.578858,2,1
20505964862,CALLIZO AROMAS SOCIEDAD ANONIMA CERRADA,47457.685999999994,12.667549999999999,2,3
20610365605,AGROEXPORTACIONES SMR S.A.C.,47089.07000000001,23.256,2,2
20251357413,E & M S.R.L.,46962.586,21.664057,3,1
20604176981,,46654.1,15.62867,2,1
20610323619,,46500.0,465.0,5,1
20603492979,OLIVOS BELLATERRA S.A.C.,46360.8,33.84,2,1
20501962598,AGROCONDOR S.R.L.,46248.4,9.16,2,2
20108236842,TENMINSTE S.A.C.,46200.0,15.0,1,1
20614932245,,46019.3,23.754,1,1
20506483205,CPX PERU S.A.C.,45958.6,4.77,2,1
20615219305,,45600.0,23.94,1,1
20603148879,HAMILLTON FARM PERU S.A.C.,45184.020000000004,26.792,2,1
20604117233,SURTIDORA DEL PACIFICO S.A.C.,45120.58,16.40558,1,1
20614348942,AGRONEGOCIOS CARHUAS E.I.R.L.,44816.25,115.0,4,1
20548920478,AMAZON ANDES EXPORT S.A.C.,43680.0,2.6490120000000004,4,5
20553040338,J & C MISKY FOODS S.A.C.,43463.262,14.03116,1,1
20517686639,BROLEM COMPANY S.A.C.,43088.48,24.0,1,1
20601788064,INVERSIONES ORPOL S.A.C.,43056.0,66.24,1,1
20613018043,,43004.41,21.152,1,1
20539086082,CABALLERO CARMELO IMPEXP EIRL,42881.0,13.454747,1,1
20518807901,ALTPEZ INTERNACIONAL S.A.C.,42580.0,32.0,1,1
20606561149,TORINOPRODUCESOCIEDADANONIMACERRADA,42546.0,99.84,3,1
20613436422,NUGA GLOBAL SERVICES S.A.C.,42080.0,23.11,1,1
20612877883,TAO FOODS S.A.C.,42071.86,22.0,1,1
20610107533,,41884.477,61.9283,1,1
20614620383,,41680.4,0.26380000000000003,1,1
20613616439,AGRICOLA DON NICOLAS S.R.L.,41527.05,24.0,1,1
20600262573,AGROCOMERCIALIZADORA SANTA GREGORIA E.I.,41472.0,33.12,2,1
20616259157,,40584.15,10.575,3,1
20615804356,,40476.520000000004,51.2,2,1
20518402839,NESTLE MARCAS PERU S.A.C.,40449.992,1.9775999999999998,2,2
20450105113,COOPERATIVA AGROINDUSTRIAL DEL PALMITO A,40142.7,11.60676,1,1
20611842318,,40108.89,2.08,2,2
20603584024,,40013.44,24.0,1,1
20606408162,,40000.0,400.0,5,1
20503801818,GOURMET FARMS PERU S.R.L.,39800.0,16.4432,2,1
20610492267,JUICING EXPERTS S.A.C.,39317.4,17.01,1,1
20600070305,VIVEROS ARCOIRIS DEL VALLE GRANDE EMPRES,39144.5,391.445,6,1
20612293857,,39000.0,24.0,1,1
20532845158,AGRONEGOCIOS INTERNACIONALES JOSE S.R.L.,38940.91,407.248,7,1
20605853685,TRADITIONAL PERUVIAN FOODS S.A.C.,38900.6,3.8,1,1
20614469359,,38488.0,22.0,1,1
20603189460,PERUVIAN BIO FOODS SOCIEDAD ANONIMA CERR,38266.55,3.1082889999999996,2,1
20610314776,,38187.0,48.38,1,1
20100898242,LABORATORIOS SMA.SAC,37947.0,4.769,1,1
20609360225,,37324.0,22.96,1,1
20610004637,INCA AGRIBUSINESS EXPO & IMPORT S.A.C.,37264.08,22.96,1,1
20613178482,,37232.28,9.93196,7,3
20611355000,,37191.94,1.5,2,1
20600373839,GERALD & CAMILA EXPORT E.I.R.L.,37100.0,13.931423,2,1
20504073069,LABORATORIOS DROGAVET S.A.C.,37018.79,3.4494290000000003,4,3
20611529598,,36736.0,22.96,1,1
20433683201,COPESBA SOCIEDAD ANONIMA,36679.1,57.1536,1,1
20608354566,HERBS SPICES PERU S.A.C.,36640.79,20.61598,1,1
20614229773,,36233.4,4.706556000000001,3,1
20603686498,MEGUI INVESTMENT S.A.C.,35588.0,22.96,1,1
20613639617,,35553.6,21.696,1,1
20610821830,,35521.96,6.174,2,1
20613779788,,35460.5,22.96,1,1
20609456729,,34709.02,9.352649999999999,1,1
20484251861,PRODUCTORA ANDINA DE CONGELADOS S.R.L.,34560.0,24.0,1,1
20613603612,,34501.5,20.33,1,1
20613323709,,34325.0,18.31,1,1
20614367009,,33956.17,4.910767999999999,2,1
20601246199,DARO Y ANSER S.A.C.,33933.25,12.4185,1,1
20605157182,AGROCOMERCIALIZADORA FENIX DEL SUR U & M,33800.0,50.0,1,1
20608943286,FRUITS SAN LORENZO EXPORT E.I.R.L.,33178.0,5.57,1,1
20533323589,SOCIEDAD AGRICOLA CAMPOS VERDES SOCIEDAD,33177.0,331.77,8,1
20610209328,,32718.0,22.96,1,1
20533192891,AGROINDUSTRIAS VALLE VIDA SOCIEDAD ANONI,32510.0,16.2,1,1
20605889515,,32439.0,18.166396,1,1
20615633063,,32308.68,22.88,1,1
20606259752,,32216.0,12.098360999999999,1,1
20614302217,COMPAÃ¿IA EXPORTADORA DE FRUTA S.A.C.,32176.5,15.58,1,1
20614922631,,32144.0,22.96,1,1
20614368293,AGRO T & T S.A.C.,32144.0,22.96,1,1
20605578528,PERU INDUSTRY G.N S.A.C.,32067.0,9.142815999999996,1,1
20606468688,ANJAMAR FRUIT PERU E.I.R.L.,31558.0,20.8,1,1
20612416631,,31509.77,9.320753000000002,2,1
20600737245,IMPORTACIONES Y EXPORTACIONES LAS PALMER,31464.8,295.115,9,1
20605997253,SIMPLI GOOD PERU S.A.C.,31131.53,5.99765,1,1
20600338529,PRODUCTOS AGRO ANDINOS S.A.C.,30935.47,10.391288999999999,1,1
20602241662,IMPORT EXPORT AQUINO CAR SOCIEDAD ANONIM,30825.001,321.0,11,1
20614589699,,30730.92,15.59544,1,1
20612070513,,30679.5,6.0,2,3
20608518721,AGROSALAS PERU S.R.L.,30408.0,21.198417000000003,1,1
20615831736,,30294.05,13.561117999999999,4,1
20607583677,,30225.12,3.5319999999999996,1,1
20613683136,DON GUSTAVO FOODS E.I.R.L.,30156.0,18.44,2,1
20613858947,,30019.0,21.55,1,1
20611770660,,30000.0,6.0,1,1
20455124957,HERBANDES  ASESORES  Y  CONSULTORES  S.A,29801.79,3.41,1,1
20606205482,NEGOCIACIONES ADL SUR EMPRESA INDIVIDUAL,29760.0,297.6,7,1
20613041738,,29750.0,8.5,1,1
20530118615,"""DIAMOND & EXOTICA INVESTMENTS"" SOCIEDAD",29683.2,5.9,2,2
20612072125,AGRO FRAMKA PERU S.A.C.,29600.0,25.15,1,1
20613011511,,29336.04,7.86,1,1
20600695909,MONTE LOMA S.A.C.,29318.4,22.5024,1,1
20604284555,INKA TASTY S.A.C.,29215.335,12.865464000000001,5,1
20612425842,,28525.0,8.15,1,1
20600528905,MACHUPICCHU PERU INTERNACIONAL S.A.C.,28410.83,27.928900000000002,1,1
20525969470,''AGROFRUTOS EXPORT S.R.L.'',28372.14,21.92,1,1
20606197102,,28328.100000000002,9.786419999999998,1,1
20610269843,INTERAMSA COMERCIAL S.A.C.,28206.5,6.5,1,1
20606601582,OLIVAR AMERICA S.A.C.,28160.0,35.2,2,1
20519651328,IMPORT EXPORT FABY E.I.R.L.,28160.0,35.2,1,1
20603623593,FUNDO OLIVAR LLANOS EMPRESA INDIVIDUAL D,28160.0,35.2,1,1
20604641820,,27950.0,26.0,1,1
20515926543,AGROMANIA SAC,27592.04,6.748,6,1
20606192488,,27270.0,20.672,1,1
20450266478,SHANANTINA S.A.C.,27200.0,3.2,1,1
20529917652,AGRICOLA EL ABO S.A.C.,27097.6,27.744,2,1
20606776196,GLASEKAM S.R.L.,26988.0,21.12,1,1
20609369222,,26927.8,22.96,1,1
20606873418,MIKHUNA PERUVIAN FOODS S.A.C.,26828.0,19.704,1,1
20610365052,,26718.0,272.43,5,1
20607798576,MN PERU FOODS E.I.R.L.,26679.38,23.425,1,1
20612030228,,26500.0,265.0,5,1
20613816411,EXPORT BALENO S.A.C.,26429.14,10.944,2,1
20603291736,AGROINDUSTRIAS EL TRIO S.A.C.,26112.0,32.64,2,1
20302386642,PEBANI SOCIEDAD ANONIMA CERRADA- PEBANI,26042.357,1.216,6,5
20607966541,M&AEXPORT-FRUITSSAC,25800.0,24.0,1,1
20612882941,,25600.0,21.76,1,1
20614200881,,25593.75,102.375,2,1
20613555235,,25582.5,56.7,2,1
20407921047,AJEPROCESOS S.A.C.,25575.0,4.44,3,2
20600842928,EXPORTACIONES E IMPORTACIONES TRUJILLO S,25432.0,332.43,8,1
20615167461,,25323.2,56.6,1,2
20601409772,IMPORTACIONES EXPORTACIONES FUNDO OLIVAR,25215.0,21.0,2,1
20608626540,,25168.0,22.88,1,1
20614972662,,24700.0,170.18,7,1
20602777643,HEALTHY SUPERFOODS S.A.C.,24637.4,1.816,1,1
20531846851,AGROMUNDO EXPORT S.A.C.,24561.05,24.96,1,1
20601390788,LEGACY GLOBAL S.A.C.,24296.163,1.6566960000000002,1,1
20537676133,COSECHAS PERUANAS P & G E.I.R.L.,24292.12,6.24,1,1
20603259522,FERMONT S.A.C.,24042.07,3.6490500000000003,1,1
20615944832,,23928.214,13.216179,3,1
20606732121,,23812.0,23.812,1,1
20613384953,,23746.0,64.4,1,1
20511414661,EUROGERM ANDINA SAC,23516.77,3.4,2,1
20611436671,LUMIRIA COFFEE ROASTERS S.A.C.,23404.899999999998,0.44068,1,1
20610419110,FRIENDLYFRUITS E.I.R.L.,23055.0,25.58,1,1
20291398902,POCHTECA PERU S.A.C.,23013.25,8.325,1,1
20606322713,,22863.5,8.1312,1,1
20611157020,AGROEXPORTADORAMONTEOLIMPOSAC,22848.0,16.32,1,1
20606077441,,22600.0,4.463363999999999,1,1
20611190736,AGROLIVES EXPORT E.I.R.L.,22440.0,37.4,1,1
20610147179,,22266.0,14.320200000000002,3,1
20526145543,FRUITXCHANGE S.A.C - FC S.A.C,22050.0,6.615,1,1
20612133736,AGROCITRICOSDONPEPESAC,21760.0,25.6,1,1
20605601104,OLIVAR CRUZ EMPRESA INDIVIDUAL DE RESPON,21465.0,9.975,1,1
20609992906,,21387.0,280.29,6,1
20607137901,AGROEXPORTACIONESCHAYCOLEIRL,21372.0,213.72,11,1
20605234225,NATURARE AROMAS Y ESENCIAS S.A.C.,21192.0,4.1,1,1
20612342017,,21083.546000000002,8.0,1,1
20605107088,INKA GARDEN FOODS S.A.C.,20791.0,19.27,1,1
20601952841,,20653.79,22.96,1,1
20563646927,,20625.6,3.15,4,1
20613577182,,20480.0,25.344,1,1
20532634378,IMPORTYEXPORTLOGOSEMPRESAINDIVIDUALDERES,20250.0,16.2,1,1
20612799505,,19962.0,1.8,1,1
20605357700,GRANODEP S.A.C.,19935.329,5.0,1,1
20102179898,BAKELS PERU S.A.C.,19351.666,5.7150289999999995,6,4
20611957719,,18989.62,4.227,2,1
20603336306,EXPORTACIONEIMPORTACIONINTERNACIONALCEBO,18876.6,209.74,7,1
20544535669,KALLPA FOODS S.A.C.,18850.8,5.544,1,1
20606974354,,18793.4,187.934,11,1
20533092161,OLIVOS SALINAS EMPRESA INDIVIDUAL DE RES,18700.0,17.0,1,1
20602884555,NUTRIFAM TRADING & MORE PERU E.I.R.L.,18571.7,3.514358,3,1
20407990286,IMPORTACIONES Y EXPORTACIONES FELLES E.I,18360.0,30.6,2,1
20611502355,INVERSIONES DGD S.A.C.,17606.46,3.42528,1,1
20606201843,,17532.08,2.5,1,1
20610670955,GRANEL SANTA BEATRIZ S.A.C.,17389.2,29.056,1,1
20611544635,,17150.0,171.5,5,1
20262996329,FARMINDUSTRIA S.A.,17106.1,0.89395,1,1
20471988368,FRUCTUS TERRUM S.A.,16410.46,1.7,2,2
20613694774,DSM-FIRMENICH PERU S.A.,16085.0,0.05,1,1
20608275097,FUNDO GUIMOYE E.I.R.L.,15822.0,19.5912,1,1
20610971483,,15622.04,96.73837599999999,8,1
20611779101,,15420.91,3.85,1,1
20533050248,PORTAL DEL OLIVO S.A.C.,15400.0,16.2,1,1
20526213484,COLAN FISHING SOCIEDAD ANONIMA CERRADA,15150.3,2.856,2,2
20265195602,LABORATORIO ALGAS MARINAS SOCIEDAD ANONI,15048.43,1.158,3,2
20609680998,PIEROTACNAEMPRESAINDIVIDUALDERESPONSABIL,15000.02,18.7,1,1
20603853777,AGRONEGOCIOS WALTER EMPRESA INDIVIDUAL D,15000.0,150.0,3,1
20602424813,"CORPORACION ARIANAQD, EMPRESA INDIVIDUAL",14572.8,28.8,1,1
20604541892,FRUTAS COLORADO PERU SOCIEDAD ANONIMA CE,14263.2,15.2,1,1
20115397428,HELENA SOCIEDAD ANONIMA CERRADA - HELENA,14159.4,0.8256499999999999,1,1
20614323231,,14040.0,26.0,1,1
20605804013,AGROEXPORTADORA AJUSA S.A.C. - AJUSA,13869.88,33.166,1,1
20611835711,,13607.4,11.1744,1,1
20614676010,,13305.6,28.8,1,1
20600767861,MUNAY KI PERU S.A.C.,13168.5,1.202,4,3
20608776215,INDUSTRIAS INKA MIKUNA S.A.C.,13115.0,6.1,1,1
20450176304,AGROINDUSTRIAS DEL COCO LAS TRES ROSAS E,12910.0,10.0,2,2
20613137344,ASOCIACION VIVIMOS DEL BANANO SANTA CRUZ,12906.0,19.5912,1,1
20603026480,,12711.36,0.6745,1,1
20611768681,BIOVKS ENGINEER S.A.C.,12636.42,0.7,1,1
20505239262,DXL APPAREL GROUP SAC,12575.76,0.936,1,1
20605634886,GRUPO MEGO BRAVO S.A.C.,12500.0,1.0,1,1
20612183202,ÑAWPA PERU STORE E.I.R.L.,12457.0,0.850058,2,2
20613200038,HUMELEN EMPRESA INDIVIDUAL DE RESPONSABI,12331.0,126.5,4,1
20614505908,,12230.0,2.5,1,1
20100204330,LABORATORIOS PORTUGAL S R L,12205.6,0.3212,1,1
20612984922,,12122.069,4.349489999999999,4,1
20387282026,REPRS.SEÑOR DE QUINUAPATA NATURE EXP.SRL,12082.1,2.2978439999999996,2,1
20607819263,,12000.0,5.4,1,1
20613317555,,12000.0,10.0,1,1
20609618354,COMERCIALIZADORA SNAYELY EMPRESA INDIVID,11511.2,157.027,5,1
20609088088,IMPOREXPORAGRICOLASANJOAQUINEIRL,11350.0,113.5,2,1
20615414787,,11337.9,113.379,9,1
20611254068,,11300.0,2.0,1,1
20517854523,CORPORACION LERIBE S.A.C.,11286.0,0.73656,1,1
20609149753,AGROEXPORTADORA DPM S.A.C.,11264.0,2.112,1,1
20410701295,SERVICAR EMPRESA INDIVIDUAL DE RESPONSAB,11220.0,18.7,1,1
20547520166,ALIGOOD S.A.C.,11209.0,0.35,2,1
20604682941,PERUVIAN DRY FRUIT S.A.C.,11150.0,33.5,3,1
20382333943,GRUPO ARIAS Y COSSIO DEL PERU S.A.C.,11050.0,0.46,1,1
20601877377,,10980.0,1.2,1,1
20545376033,COLOREXA SOCIEDAD ANONIMA CERRADA,10914.64,1.264,1,1
20614210444,,10869.8,31.97,1,1
20509587877,PERU BEAN S.A.C.,10869.48,3.3420600000000005,1,1
20546581765,PERUVIAN AMAZON HERBS E.I.R.L.,10770.0,1.18,1,1
20469058655,SOLNATURA S.A.C.,10742.4,1.2472530000000002,1,1
20602311318,SELENO HEALTH PERU S.A.C.,10630.0,0.377807,2,1
20543194108,KUMARA FOOD E.I.R.L.,10547.3,1.21,1,1
20612740802,,10369.25,1.672336,1,1
20511917817,BONATTA INDUSTRIA & COMERCIO E.I.R.L.,10314.96,2.9469000000000003,1,1
20616273184,JHOLIVAIMPERIALSAC,10210.0,16.8,1,1
20602639372,EXPORT WORLD INGENIEROS E.I.R.L.,10128.0,19.2,1,1
20521213371,ADIPLUS SOCIEDAD ANONIMA CERRADA - ADIPL,10100.0,0.15,1,1
20613737155,,10046.45,0.98,1,1
20557180169,GLOBAL TROPICAL PRODUCTS E.I.R.L,10000.02,27.0,1,1
20606888059,,10000.0,12.5,1,1
20612009326,PALO SANTO MUT22 PERU E.I.R.L.,9820.0,1.12,2,1
20615736890,,9661.0,1.5,1,1
20612055409,,9600.0,12.0,2,1
20613214667,,9483.29,2.42,1,1
20603184948,AGRICOLA VALLE DE ICA S.A.C.,9477.41,0.034,1,1
20602711324,FITO EXPORT S.A.C.,9324.0,1.6,1,1
20566289912,SPROUTED PROTEINS S.A.C.,9243.779999999999,0.47,1,1
20601745136,PERU EN TI ALIMENTOS Y SERVICIOS S.A.C.,9127.8,0.455,1,1
20614518503,,9090.46,76.142,5,1
20557124331,BONAPHARM S.A.C.,8856.225,0.234078,1,1
20601252091,PERU MINERALS CORP S.A.C.,8838.24,0.40816399999999997,2,2
20605576169,,8780.43,0.02,1,1
20606017384,SEKUT VANILLA COMPANY E.I.R.L.,8700.0,0.015,1,1
20609352265,,8582.28,0.136,1,1
20566193486,COMERCIAL INDUSTRIAL DEL CACAO S.A.C.,8542.5,0.703,1,1
20440447491,NATURAGRO EMPRESA INDIVIDUAL DE RESPONSA,8509.11,11.068,1,1
20609108551,,8500.0,22.96,1,1
20611672463,COFFEE MICROLOTS PERU S.A.C.,8430.74,0.6,1,1
20604990514,,8400.0,1.2,1,1
20600904036,DELINKATESSEN GOURMET GROUP S.A.C.,8236.94,1.4308,2,1
20609062551,FLORA AGROSERVICIOS E.I.R.L.,8089.99,1.8151,2,2
20607490610,GRUPOHERMANOSESCORPIOSOCIEDADANONIMACERR,8031.0,12.0,1,1
20604981621,INTI PERU SUCURSAL DEL PERU,7912.08,0.9039760000000001,1,1
20526970340,PRODUCTOS ALIMENTARIOS MISKY SAC,7850.3,0.3,1,1
20605412913,,7840.0,0.8,1,1
20519765331,,7825.293000000001,2.6044490000000002,2,1
20612106399,,7737.5,73.45,4,1
20515713710,INDUSTRIAS KATROC S.A.C (KATROC S.A.C),7702.0,1.6219679999999999,1,1
20614499843,,7622.8,1.271,1,1
20600593065,CHOCOLATERIA ARTESANAL AMAZONICA S.A.C.,7592.3,0.575,1,1
20610190589,PALO SANTO PERUANO E.I.R.L.,7503.3,1.0,1,1
20388829452,LASINO S.A.,7399.68,0.1216,1,1
20603091605,PAYTITI CACAO & COFFEE SOCIEDAD COMERCIA,7344.4,0.5,1,1
20607426385,CORPORACION BIOLIFE E.I.R.L.,7264.56,2.587135,3,1
20611930161,AGROLINA PERU S.A.C.S,7200.0,0.4,1,1
20601245231,GRUPO ALRA INVERSIONES E.I.R.L. - ALRA I,7140.0,2.04,1,1
20603104618,EXPORTACIONES & IMPORTACIONES ANABY S.A.,7113.5,68.039,5,1
20612493473,AGROEXPORTARQUEZSAC,7000.6,81.3915,5,1
20610202374,FLORFRUITS PERU S.A.C.,6997.95,27.04,1,1
20613632191,,6984.8,0.425,1,1
20602909493,LIMA EXPORTAR PRODUCTOS E.I.R.L.,6720.0,2.352,1,1
20610737821,,6526.0,64.46,4,1
20604430063,CORPORACION MARANATHA WORKING S.A.C.,6500.0,0.486163,1,1
20602746004,ASOCIACION AGRARIA VALLE DEL INCA-CUSCO,6481.650000000001,0.08,1,1
20611871351,TITAN FRUIT IMPORT & EXPORT S.A.C.,6049.9,1.35,1,1
20600774540,MARAÑON CACAO S.R.L.,6000.0,1.5,2,1
20566472873,INVERSIONES QUMARA PERU S.A.C.,5920.98,0.293,1,1
20610666664,,5894.1,1.62,1,1
20610925911,ALYDA SOCIEDAD COMERCIAL DE RESPONSABILI,5880.0,0.52,1,1
20615139182,,5859.51,0.43686,1,1
20603444346,ADRIAN.LATI.NA S.A.C.,5842.07,1.4383269999999997,1,1
20602776141,FOOD TRADITIONAL PERU SOCIEDAD ANONIMA C,5788.0,1.857913,4,1
20601355281,EL DATIL PERU S.A.C.,5516.07,0.4575,1,1
20613387073,,5500.0,0.5,1,1
20612486001,INVERSIONES DAERO Y JOMAR SOCIEDAD ANONI,5460.0,12.0,1,1
20101088295,COMERCIAL ALIMENTICIA S.A.C.,5382.127,1.908684,2,1
20609072106,,5348.791,1.8141280000000002,4,1
20100102413,UNIQUE S.A.,5053.546,0.187,2,1
20609988852,LATAM SPICE PERU S.A.C.,4995.0,0.95904,1,1
20549006516,MONTEORO ALIMENTOS S.A.C.,4960.1900000000005,0.11679300000000001,2,1
20518806506,NUTRA STEVIA EIRL,4909.0,0.26,1,1
20605899286,,4839.814,0.793898,3,1
20614289415,,4800.0,48.0,2,1
20544568834,MAPRIAL SOCIEDAD ANONIMA CERRADA,4760.0,1.0,1,1
20614601176,,4740.0,0.18,1,1
20613101510,,4660.0,46.6,2,1
20607723673,AYLIN EXPOR S.A.C.,4616.535,0.14,1,1
20536837893,BUSINESS INVESTMENT GROUP S.A.,4600.0,0.2,1,1
20494049059,KATO S.A.C.,4597.25,0.238,1,1
20460600597,FRUTEX PERU S.A.C,4359.0,0.924,1,1
20549367969,CORPORACION LUISIANA S.A.C.,4337.312,0.7648339999999999,3,1
20608533606,SWISSIMEX S.A.C.,4280.2,0.7360800000000001,1,1
20612571458,,4141.51,1.5440000000000003,3,1
20521076101,CORPORACION ORANGE PERU SOCIEDAD ANONIMA,4084.8,0.7281510000000001,1,1
20613461664,,4060.0,4.064524,2,1
20610732080,,3967.06,0.816,2,2
20512719717,ZANACEUTICA E.I.R.L.,3886.48,0.022829000000000002,2,2
20601628903,INVERSIONES BLADIMIR FERNANDEZ S.A.C.,3880.0,0.14,1,1
20610735135,,3796.06,0.816,1,1
20606730650,,3667.84,0.5,1,1
20474807101,ALITECNO S.A.C.,3600.59,1.46872,1,1
20524795338,VETANIS SOCIEDAD ANONIMA CERRADA - VETAN,3600.0,0.059626,1,1
20554970363,GENERAL WATER COMPANY PERU S.A.C. - GWCP,3549.95,0.39875,1,1
20603030517,GRUPO CAMPO AGRO S.A.,3489.2,0.981,1,1
20603564635,,3463.5,0.276,1,1
20602375006,,3462.5,0.67,1,1
20614504715,IMPORTACIONES EXPORTACIONES SAYBY E.I.R.,3420.0,48.45,5,1
20610318216,,3359.253,2.712,3,2
20612245178,,3340.43,0.9486910000000001,1,1
20607029637,FYFIMPORTACIONESYEXPORTACIONESDEPRODUCTO,3300.0,11.0,1,1
20601551951,REYCAL COMPANY S.A.C.,3157.6,0.11685000000000001,1,1
20604452377,AMARUMAYU S.A.C.,3100.0,0.5,1,1
20611830557,EXPORTADORA DMJC EL REFUGIO EMPRESA INDI,2844.5,28.445,3,1
20605810871,,2834.0,0.265832,1,1
20607057371,,2760.0,0.9,1,1
20614143721,,2700.0,9.0,1,1
20613700901,,2631.52,0.461,3,2
20375020905,INVERSIONES LIBER S.A.,2586.28,0.416,2,2
20608572636,TAKANA GROUP S.A.C.,2554.08,24.939,4,1
20602648681,FRUTOS Y VEGETALES DEL SUR SOCIEDAD ANON,2541.502,0.5,1,1
20614555387,,2507.2,0.0288,1,1
20600639766,AGROINDUSTRIAL BELEN DEL SUR EMPRESA IND,2500.0,25.0,1,1
20616132009,,2470.0,24.7,1,1
20610885846,CAROYE FOODS S.A.C.,2413.59,0.2,1,1
20615036162,,2250.0,0.3,1,1
20535945650,KBX PERU S.R.L.,2159.25,0.1475,1,2
20607679038,,2100.0,3.0,1,1
20600639804,AGROINDUSTRIAS CAOMA S.A.C.,2030.0,0.1,1,1
20537575701,BIO-AURORA EIRL,2026.9499999999998,0.22,1,1
20101910335,INSTITUTO PERUANO DE INVESTIGACION FITOT,2017.0,0.251,1,1
20612965740,,1952.44,0.742082,1,1
20600265866,IMPORTACIONES & EXPORTACIONES ENCINAS E.,1870.0,18.7,2,1
20611432951,PERU NATURAL EXPORT & IMPORT S.A.C.,1858.82,0.4138,3,2
20616379926,,1760.0,38.5,1,1
20616077245,,1723.7,0.43860000000000005,1,1
20615898091,,1627.5,0.217,1,1
20604027871,JUNGLE & PERU FOODS S.R.L.,1490.0,0.205,1,1
20613133055,LATIN NUTS E.I.R.L.,1370.0,2.74,1,1
20486021773,EMPRESA AGRARIA CAFETALERA CHANCHAMAYO H,1312.31,0.14,1,1
20543957527,LA PURITA VERDAD SAC,1228.8,0.33190499999999995,1,1
20609108801,EXPORTACIONES RODRIGUEZ NEIRA S.A.C.,1095.6,0.226,1,1
20608505769,WARMIPURA & COMPAÑIA S.A.C.,997.2,0.009179999999999999,1,1
20606481722,SAPPHIRE COFFEE ROASTERS S.A.C.,980.0,0.13,1,1
20606254637,,920.48,0.115452,1,1
20612904163,,891.3,3.363,1,1
20519910285,COMERCIAL J.L. SARED EMPRESA INDIVIDUAL,879.0,0.147777,1,1
20611353139,,800.9,5.5666,2,1
20499425083,SERVICIOS E INVERSIONES PROBIOR P'M -E H,720.0,0.707,1,1
20606726474,NEGOCIOS Y SERVICIOS ZAVALETA E.I.R.L.,600.0,0.6,1,1
20615576795,,512.74,0.06218300000000001,1,1
20612598054,,503.72,0.042042,1,1
20602878971,INVERSIONES MOVILES DEL PERU E.I.R.L.,487.5,0.09518299999999999,1,1
20611655631,,224.05,0.42691700000000005,2,1
20612709085,,197.5,0.023163,1,1
20612435228,,144.3,0.880899,1,1
20614833476,,114.2,0.058842000000000005,1,1
20614205921,,110.0,0.55,1,1
20601904901,JUGUETE PENDIENTE,84.0,0.10159100000000001,1,1
20607997731,DISTRIBUIDORA G & L MARIN E.I.R.L.,69.2,0.646039,1,1
20614190664,,57.0,0.001704,1,1
20600913957,FLO TRADING S.A.C.,15.5,0.001,1,1
20615326764,,1.83,0.000303,1,1
20603613652,GOOD PERUVIAN ORGANICS E.I.R.L.,1.0,0.000103,1,1
20451539087,GRUPO EMBOTELLADOR ATIC S.A.,0.02,0.051564,1,1
20613422693,,0.011,0.0399,1,1
20517540341,CORPORACION PRODUCTIVA SOCIEDAD ANONIMA,0.01,142.5,1,1
20455704287,KUNTU   FOODS   S.A.C.,0.01,8.0,1,1
20546526314,PERUVIAN EXOTICS S.A.C.,0.01,0.17995,1,1
20558124548,AGRICOLA CAMPO FERTIL S.A.C.,0.01,12.7946,1,1
20614123428,,0.001,3.0,1,1
